"close","high","low","open","startTime","time","volume"
10800.75,10835,10730.75,10815.625,"2019-09-14T21:00:00+00:00",1568494800000,97209.351325
10764,10810.25,10749,10800.75,"2019-09-14T22:00:00+00:00",1568498400000,0
10769.5,10778,10760,10764,"2019-09-14T23:00:00+00:00",1568502000000,0
10769.75,10799.25,10760.75,10769.5,"2019-09-15T00:00:00+00:00",1568505600000,0
10786.5,10790,10763.25,10769.75,"2019-09-15T01:00:00+00:00",1568509200000,538.975
10786.75,10788.25,10760.5,10786.5,"2019-09-15T02:00:00+00:00",1568512800000,0
10765.75,10786.75,10748.25,10786.75,"2019-09-15T03:00:00+00:00",1568516400000,3.2313
10742.75,10771,10723.5,10765.75,"2019-09-15T04:00:00+00:00",1568520000000,0
10732.75,10748.25,10727.25,10742.75,"2019-09-15T05:00:00+00:00",1568523600000,0
10745.25,10750,10719,10732.75,"2019-09-15T06:00:00+00:00",1568527200000,0
10734.75,10750,10723.5,10745.25,"2019-09-15T07:00:00+00:00",1568530800000,0
10730.25,10741.5,10715.25,10734.75,"2019-09-15T08:00:00+00:00",1568534400000,0
10710.75,10730.5,10697,10730.25,"2019-09-15T09:00:00+00:00",1568538000000,21414.7912
10738.75,10745,10703.75,10710.75,"2019-09-15T10:00:00+00:00",1568541600000,0
10715.5,10750,10707.75,10738.75,"2019-09-15T11:00:00+00:00",1568545200000,0
10736.75,10736.75,10673.75,10715.5,"2019-09-15T12:00:00+00:00",1568548800000,0
10733.5,10748.25,10728.5,10736.75,"2019-09-15T13:00:00+00:00",1568552400000,0
10723.5,10751,10705.75,10733.5,"2019-09-15T14:00:00+00:00",1568556000000,0
10751.75,10760,10711.75,10723.5,"2019-09-15T15:00:00+00:00",1568559600000,0
10747,10778.5,10741.5,10751.75,"2019-09-15T16:00:00+00:00",1568563200000,0
10777.75,10784,10734.5,10747,"2019-09-15T17:00:00+00:00",1568566800000,0
10764.5,10777.75,10749.25,10777.75,"2019-09-15T18:00:00+00:00",1568570400000,21560.56005
10771.75,10780.25,10755.25,10764.5,"2019-09-15T19:00:00+00:00",1568574000000,0
10755.25,10784.75,10750.25,10771.75,"2019-09-15T20:00:00+00:00",1568577600000,0
10764.75,10788,10755.25,10755.25,"2019-09-15T21:00:00+00:00",1568581200000,0
10771.75,10793,10758.75,10764.75,"2019-09-15T22:00:00+00:00",1568584800000,0
10769.25,10786.25,10763.25,10771.75,"2019-09-15T23:00:00+00:00",1568588400000,0
10795.5,10815.25,10768.25,10769.25,"2019-09-16T00:00:00+00:00",1568592000000,0
10807.25,10819.25,10786.75,10795.5,"2019-09-16T01:00:00+00:00",1568595600000,129.75475
10815,10823,10800.5,10807.25,"2019-09-16T02:00:00+00:00",1568599200000,0
10807.5,10824.75,10789.75,10815,"2019-09-16T03:00:00+00:00",1568602800000,0
10805.25,10812.25,10787.25,10807.5,"2019-09-16T04:00:00+00:00",1568606400000,0
10796,10807.5,10795.75,10805.25,"2019-09-16T05:00:00+00:00",1568610000000,0
10783.75,10803.75,10762.5,10796,"2019-09-16T06:00:00+00:00",1568613600000,0
10785.25,10796.25,10756.5,10783.75,"2019-09-16T07:00:00+00:00",1568617200000,0
10774.25,10802.75,10770,10783.5,"2019-09-16T08:00:00+00:00",1568620800000,0
10778.5,10782.25,10761.75,10774.25,"2019-09-16T09:00:00+00:00",1568624400000,301.79025
10766.25,10779.25,10762.75,10778.5,"2019-09-16T10:00:00+00:00",1568628000000,3.229875
10745.75,10772.25,10738.5,10766.25,"2019-09-16T11:00:00+00:00",1568631600000,107.7225
10625.5,10745.75,10584,10745.75,"2019-09-16T12:00:00+00:00",1568635200000,32699.71
10622,10657.25,10600.5,10625.5,"2019-09-16T13:00:00+00:00",1568638800000,11680.525
10606.25,10625.5,10589.5,10622,"2019-09-16T14:00:00+00:00",1568642400000,47574.429225
10587.25,10622.75,10586.75,10606.25,"2019-09-16T15:00:00+00:00",1568646000000,32399.821975
10598,10615.25,10554.5,10587.5,"2019-09-16T16:00:00+00:00",1568649600000,6800.101275
10618.5,10629.75,10598,10598,"2019-09-16T17:00:00+00:00",1568653200000,0
10603.75,10628.5,10592.25,10618.5,"2019-09-16T18:00:00+00:00",1568656800000,0
10607,10613.25,10602,10603.75,"2019-09-16T19:00:00+00:00",1568660400000,48652.1494
10693.75,10697.25,10607,10607,"2019-09-16T20:00:00+00:00",1568664000000,0
10780,10836.5,10695.5,10695.5,"2019-09-16T21:00:00+00:00",1568667600000,0
10785,10808.5,10765.25,10780,"2019-09-16T22:00:00+00:00",1568671200000,0
10714.5,10787.5,10714.5,10786.75,"2019-09-16T23:00:00+00:00",1568674800000,0
10641.5,10720.75,10609.5,10714.5,"2019-09-17T00:00:00+00:00",1568678400000,4441.307625
10634.25,10666.75,10624.25,10641.5,"2019-09-17T01:00:00+00:00",1568682000000,0
10652,10655.25,10631.5,10634.25,"2019-09-17T02:00:00+00:00",1568685600000,532.6
10651.25,10652,10631.25,10652,"2019-09-17T03:00:00+00:00",1568689200000,0
10618,10652,10618,10651.25,"2019-09-17T04:00:00+00:00",1568692800000,0
10616,10638.5,10587.75,10618,"2019-09-17T05:00:00+00:00",1568696400000,1656.272025
10605.75,10623,10601,10616,"2019-09-17T06:00:00+00:00",1568700000000,0
10623,10635.75,10608.75,10608.75,"2019-09-17T07:00:00+00:00",1568703600000,0
10597,10628.5,10596.75,10623,"2019-09-17T08:00:00+00:00",1568707200000,0
10598.5,10602,10572,10597,"2019-09-17T09:00:00+00:00",1568710800000,5171.5584
10598.5,10610,10596,10598.5,"2019-09-17T10:00:00+00:00",1568714400000,0
10592,10606.25,10588.5,10598.5,"2019-09-17T11:00:00+00:00",1568718000000,1034267.817
10648.75,10652.5,10581,10592,"2019-09-17T12:00:00+00:00",1568721600000,41870.951
10622.75,10671,10617.75,10648.75,"2019-09-17T13:00:00+00:00",1568725200000,0
10640.5,10648.25,10613,10622.75,"2019-09-17T14:00:00+00:00",1568728800000,4999.6366
10634.75,10654.25,10632,10640.5,"2019-09-17T15:00:00+00:00",1568732400000,0
10688,10693,10633,10634.75,"2019-09-17T16:00:00+00:00",1568736000000,0
10673.5,10691.25,10666.25,10687.25,"2019-09-17T17:00:00+00:00",1568739600000,4299.974775
10635.75,10680.5,10635.75,10673.5,"2019-09-17T18:00:00+00:00",1568743200000,0
10657.75,10665,10626.75,10635.75,"2019-09-17T19:00:00+00:00",1568746800000,0
10671.5,10698.25,10652.5,10657.75,"2019-09-17T20:00:00+00:00",1568750400000,0
10628,10687.25,10605,10671.5,"2019-09-17T21:00:00+00:00",1568754000000,6976.68975
10631.25,10651.75,10621.5,10629.5,"2019-09-17T22:00:00+00:00",1568757600000,0
10597.75,10645.25,10581.5,10631.25,"2019-09-17T23:00:00+00:00",1568761200000,12781.88965
10615.25,10617.75,10594,10597.75,"2019-09-18T00:00:00+00:00",1568764800000,0
10644,10651.75,10612,10617.75,"2019-09-18T01:00:00+00:00",1568768400000,0
10628.75,10650,10617.75,10644,"2019-09-18T02:00:00+00:00",1568772000000,0
10624.75,10630.5,10611.5,10628.75,"2019-09-18T03:00:00+00:00",1568775600000,0
10641.25,10641.25,10618.5,10624.75,"2019-09-18T04:00:00+00:00",1568779200000,0
10633.25,10655,10632.25,10641.25,"2019-09-18T05:00:00+00:00",1568782800000,532.75
10633.25,10655,10632.25,10641.25,"2019-09-18T05:00:00+00:00",1568782800000,532.75
10633,10653.25,10629.75,10633.25,"2019-09-18T06:00:00+00:00",1568786400000,0
10633,10646.25,10623.25,10633,"2019-09-18T07:00:00+00:00",1568790000000,10633
10596.25,10633,10589.75,10633,"2019-09-18T08:00:00+00:00",1568793600000,10589.75
10604,10616.5,10586.75,10596.25,"2019-09-18T09:00:00+00:00",1568797200000,0
10602.5,10618.5,10598.75,10604,"2019-09-18T10:00:00+00:00",1568800800000,0
10589.75,10606,10589.75,10602.5,"2019-09-18T11:00:00+00:00",1568804400000,0
10635.75,10649,10531.25,10589.75,"2019-09-18T12:00:00+00:00",1568808000000,9509.820875
10636.25,10658.25,10629.75,10635.75,"2019-09-18T13:00:00+00:00",1568811600000,0
10636,10648.5,10612.75,10636.25,"2019-09-18T14:00:00+00:00",1568815200000,0
10628.75,10644.75,10615.5,10636,"2019-09-18T15:00:00+00:00",1568818800000,1593.3
10640,10650.5,10588,10628.75,"2019-09-18T16:00:00+00:00",1568822400000,65485.539225
10640,10640,10632.75,10640,"2019-09-18T17:00:00+00:00",1568826000000,0
10634,10658.5,10620.5,10640,"2019-09-18T18:00:00+00:00",1568829600000,21268
10634,10638,10628.5,10634,"2019-09-18T19:00:00+00:00",1568833200000,0
10637,10642.75,10605.5,10634,"2019-09-18T20:00:00+00:00",1568836800000,0
10646.5,10650.5,10634,10637,"2019-09-18T21:00:00+00:00",1568840400000,0
10636.75,10670,10627.5,10646.5,"2019-09-18T22:00:00+00:00",1568844000000,6375.4158
10630.25,10641,10620.25,10636.75,"2019-09-18T23:00:00+00:00",1568847600000,0
10638,10643.75,10611,10630.25,"2019-09-19T00:00:00+00:00",1568851200000,0
10570.25,10638,10562.25,10638,"2019-09-19T01:00:00+00:00",1568854800000,0
10542.5,10581.25,10526.25,10570.25,"2019-09-19T02:00:00+00:00",1568858400000,21114.5
10142.75,10542.5,10017.25,10542.5,"2019-09-19T03:00:00+00:00",1568862000000,281874.151475
10143.75,10152.75,10114.25,10142.75,"2019-09-19T04:00:00+00:00",1568865600000,58508.6234
10213.25,10240.25,10143.75,10143.75,"2019-09-19T05:00:00+00:00",1568869200000,27433.950775
10196.5,10213.25,10184.25,10213.25,"2019-09-19T06:00:00+00:00",1568872800000,3013.37635
10185.25,10204.5,10174.25,10194.75,"2019-09-19T07:00:00+00:00",1568876400000,0
10183.25,10197.75,10165.25,10185.25,"2019-09-19T08:00:00+00:00",1568880000000,508.2625
10183,10198,10175.25,10183.25,"2019-09-19T09:00:00+00:00",1568883600000,28537.05
10160.5,10185.75,10147.5,10183,"2019-09-19T10:00:00+00:00",1568887200000,0
10169.25,10172.75,10130.75,10161.25,"2019-09-19T11:00:00+00:00",1568890800000,0
10194,10209.25,10165.5,10169.25,"2019-09-19T12:00:00+00:00",1568894400000,5138.6083
10178.75,10199,10178.25,10194,"2019-09-19T13:00:00+00:00",1568898000000,0
10184,10188.75,10175.5,10178.75,"2019-09-19T14:00:00+00:00",1568901600000,0
10199,10203,10181,10184,"2019-09-19T15:00:00+00:00",1568905200000,0
10356.75,10426.25,10197,10199,"2019-09-19T16:00:00+00:00",1568908800000,68335.507875
10354.25,10413.25,10343,10356.75,"2019-09-19T17:00:00+00:00",1568912400000,3164.4663
10359.5,10395.75,10341.25,10354.25,"2019-09-19T18:00:00+00:00",1568916000000,11576.973
10429.75,10432.25,10351.5,10359.5,"2019-09-19T19:00:00+00:00",1568919600000,21879.336475
10598.5,10713.75,10428.5,10428.5,"2019-09-19T20:00:00+00:00",1568923200000,42098.45645
10605.75,10646.75,10598.5,10598.5,"2019-09-19T21:00:00+00:00",1568926800000,0
10593,10633.25,10586.25,10605.75,"2019-09-19T22:00:00+00:00",1568930400000,0
10628.25,10645.5,10593,10593,"2019-09-19T23:00:00+00:00",1568934000000,0
10603,10667.5,10595.25,10628.25,"2019-09-20T00:00:00+00:00",1568937600000,1623.1369
10583.5,10653.5,10574.25,10603.75,"2019-09-20T01:00:00+00:00",1568941200000,0
