"close","high","low","open","startTime","time","volume"
148.79,149.37,148.58,148.975,"2019-12-09T19:00:00+00:00",1575918000000,260757.10125
148.35,149.32,148.3,148.87,"2019-12-09T20:00:00+00:00",1575921600000,0
148.92,149.24,148.25,148.35,"2019-12-09T21:00:00+00:00",1575925200000,0
148.7,148.96,148.29,148.88,"2019-12-09T22:00:00+00:00",1575928800000,0
148.88,149.21,148.64,148.7,"2019-12-09T23:00:00+00:00",1575932400000,0
149.26,149.26,148.68,148.86,"2019-12-10T00:00:00+00:00",1575936000000,79194.24071
148.7,149.81,147.26,149.26,"2019-12-10T01:00:00+00:00",1575939600000,102818.99388
148.85,149.17,148.56,148.7,"2019-12-10T02:00:00+00:00",1575943200000,359.0262
148.91,149.02,148.67,148.85,"2019-12-10T03:00:00+00:00",1575946800000,998.5723
148.83,148.92,148.57,148.91,"2019-12-10T04:00:00+00:00",1575950400000,2986.0075
148.67,148.95,148.51,148.83,"2019-12-10T05:00:00+00:00",1575954000000,0
148.72,148.86,148.57,148.67,"2019-12-10T06:00:00+00:00",1575957600000,0
148.92,149.12,148.57,148.72,"2019-12-10T07:00:00+00:00",1575961200000,0
148.45,148.92,148.29,148.92,"2019-12-10T08:00:00+00:00",1575964800000,133735.35468
148.57,148.94,148.45,148.45,"2019-12-10T09:00:00+00:00",1575968400000,1491.09672
148.76,148.93,148.58,148.58,"2019-12-10T10:00:00+00:00",1575972000000,0
148.66,148.96,148.65,148.73,"2019-12-10T11:00:00+00:00",1575975600000,0
148.7,148.75,147.83,148.66,"2019-12-10T12:00:00+00:00",1575979200000,0
148.48,148.74,148.42,148.7,"2019-12-10T13:00:00+00:00",1575982800000,0
147.43,148.85,147.02,148.48,"2019-12-10T14:00:00+00:00",1575986400000,0
146.7,147.55,146.41,147.44,"2019-12-10T15:00:00+00:00",1575990000000,0
146.85,147.17,146.59,146.7,"2019-12-10T16:00:00+00:00",1575993600000,0
146.1,147.06,146.1,146.87,"2019-12-10T17:00:00+00:00",1575997200000,5142.9
146.22,146.52,145.95,146.14,"2019-12-10T18:00:00+00:00",1576000800000,0
146.36,146.45,146.05,146.23,"2019-12-10T19:00:00+00:00",1576004400000,106324.90339
146.18,146.4,145.35,146.36,"2019-12-10T20:00:00+00:00",1576008000000,107983.17692
146.47,146.81,146.12,146.18,"2019-12-10T21:00:00+00:00",1576011600000,24121.29346
147.22,147.27,146.47,146.47,"2019-12-10T22:00:00+00:00",1576015200000,5890.8
147.06,147.28,147.04,147.22,"2019-12-10T23:00:00+00:00",1576018800000,20012.46
147.17,147.27,147.06,147.06,"2019-12-11T00:00:00+00:00",1576022400000,0
147.51,147.75,147.11,147.17,"2019-12-11T01:00:00+00:00",1576026000000,0
147.4,147.72,147.22,147.51,"2019-12-11T02:00:00+00:00",1576029600000,0
146.9,147.4,146.56,147.4,"2019-12-11T03:00:00+00:00",1576033200000,2499.01084
146.88,147.13,146.73,146.89,"2019-12-11T04:00:00+00:00",1576036800000,0
146.38,147.11,146.36,146.88,"2019-12-11T05:00:00+00:00",1576040400000,0
146.96,147.04,146.33,146.39,"2019-12-11T06:00:00+00:00",1576044000000,0
147.18,147.27,146.67,146.96,"2019-12-11T07:00:00+00:00",1576047600000,5136.25
147.28,147.34,147.09,147.18,"2019-12-11T08:00:00+00:00",1576051200000,494.86687
147.33,147.68,147.25,147.28,"2019-12-11T09:00:00+00:00",1576054800000,6501.13577
147.11,147.33,146.83,147.33,"2019-12-11T10:00:00+00:00",1576058400000,11789.16773
147.04,147.17,147,147.11,"2019-12-11T11:00:00+00:00",1576062000000,29.70208
147.51,147.56,147.04,147.04,"2019-12-11T12:00:00+00:00",1576065600000,0
146.94,147.53,146.73,147.51,"2019-12-11T13:00:00+00:00",1576069200000,11296.82939
146.76,147.12,146.65,146.94,"2019-12-11T14:00:00+00:00",1576072800000,15611.26612
144.19,146.79,143.54,146.76,"2019-12-11T15:00:00+00:00",1576076400000,30885.02324
144.26,145.02,143.6,144.2,"2019-12-11T16:00:00+00:00",1576080000000,41341.85322
144.66,144.77,144.02,144.26,"2019-12-11T17:00:00+00:00",1576083600000,11051.19547
144.21,144.66,144.16,144.66,"2019-12-11T18:00:00+00:00",1576087200000,20986.33056
144.07,144.38,143.83,144.21,"2019-12-11T19:00:00+00:00",1576090800000,16346.61483
143.87,144.05,143.81,144.05,"2019-12-11T20:00:00+00:00",1576094400000,5760
144.17,144.17,143.85,143.87,"2019-12-11T21:00:00+00:00",1576098000000,3975.10824
144.42,144.43,144.09,144.17,"2019-12-11T22:00:00+00:00",1576101600000,1776.9463
144.64,144.64,144.35,144.42,"2019-12-11T23:00:00+00:00",1576105200000,1614.7482
143.15,145.31,142.59,144.64,"2019-12-12T00:00:00+00:00",1576108800000,67647.58358
141.78,143.33,140.79,143.15,"2019-12-12T01:00:00+00:00",1576112400000,3629.91908
143.42,143.78,141.65,141.79,"2019-12-12T02:00:00+00:00",1576116000000,11367.97347
143.44,143.72,143.31,143.42,"2019-12-12T03:00:00+00:00",1576119600000,5298.8361
143.01,143.63,143,143.42,"2019-12-12T04:00:00+00:00",1576123200000,1904.5668
143.57,143.88,143.01,143.01,"2019-12-12T05:00:00+00:00",1576126800000,1696.08555
143.74,143.81,143.37,143.57,"2019-12-12T06:00:00+00:00",1576130400000,1463.21223
143.38,143.84,143.29,143.74,"2019-12-12T07:00:00+00:00",1576134000000,0
143.18,143.39,142.62,143.38,"2019-12-12T08:00:00+00:00",1576137600000,10010
144.65,144.98,143.14,143.18,"2019-12-12T09:00:00+00:00",1576141200000,6467.88759
145.1,145.66,144.42,144.65,"2019-12-12T10:00:00+00:00",1576144800000,22128.28702
145.43,145.64,145.1,145.1,"2019-12-12T11:00:00+00:00",1576148400000,20183.80622
145.27,146.07,145.01,145.47,"2019-12-12T12:00:00+00:00",1576152000000,56423.96596
145.33,145.64,145,145.27,"2019-12-12T13:00:00+00:00",1576155600000,12100.04215
144.45,145.92,143.29,145.33,"2019-12-12T14:00:00+00:00",1576159200000,82632.34845
145.22,145.22,144.16,144.45,"2019-12-12T15:00:00+00:00",1576162800000,5574.16737
145.71,145.99,144.92,145.25,"2019-12-12T16:00:00+00:00",1576166400000,9871.49498
145.38,145.84,145.27,145.71,"2019-12-12T17:00:00+00:00",1576170000000,0
146.85,147.19,145.31,145.4,"2019-12-12T18:00:00+00:00",1576173600000,1725.16235
146.66,147.11,146.18,146.85,"2019-12-12T19:00:00+00:00",1576177200000,3655.85531
147.08,147.2,146.66,146.66,"2019-12-12T20:00:00+00:00",1576180800000,0
146.27,147.35,146.1,147.07,"2019-12-12T21:00:00+00:00",1576184400000,17306.1008
146.24,146.39,146.05,146.27,"2019-12-12T22:00:00+00:00",1576188000000,1588.41215
146.37,146.58,146.24,146.24,"2019-12-12T23:00:00+00:00",1576191600000,3338.55155
146.32,146.7,146.32,146.38,"2019-12-13T00:00:00+00:00",1576195200000,3257.96169
145.81,146.32,145.73,146.32,"2019-12-13T01:00:00+00:00",1576198800000,12374.0001
145.99,146.06,145.67,145.81,"2019-12-13T02:00:00+00:00",1576202400000,341.49736
146.06,146.19,145.97,145.99,"2019-12-13T03:00:00+00:00",1576206000000,10989.63517
146.01,146.44,145.99,146.09,"2019-12-13T04:00:00+00:00",1576209600000,0
146.08,146.1,145.81,146.01,"2019-12-13T05:00:00+00:00",1576213200000,1458.61632
145.8,146.09,145.78,146.09,"2019-12-13T06:00:00+00:00",1576216800000,0
145.93,145.99,145.75,145.8,"2019-12-13T07:00:00+00:00",1576220400000,0
145.39,146.04,144.27,145.93,"2019-12-13T08:00:00+00:00",1576224000000,316887.95727
145.58,145.89,145.33,145.39,"2019-12-13T09:00:00+00:00",1576227600000,21324.69412
145.83,145.99,145.33,145.57,"2019-12-13T10:00:00+00:00",1576231200000,1509.53887
145.89,146.22,145.82,145.83,"2019-12-13T11:00:00+00:00",1576234800000,1654.92756
146,146.01,145.62,145.88,"2019-12-13T12:00:00+00:00",1576238400000,3597.76928
145.67,146,145.61,146,"2019-12-13T13:00:00+00:00",1576242000000,0
145.13,145.79,145.13,145.67,"2019-12-13T14:00:00+00:00",1576245600000,0
145.66,145.75,145.04,145.13,"2019-12-13T15:00:00+00:00",1576249200000,3177.55568
145.81,146.2,145.57,145.66,"2019-12-13T16:00:00+00:00",1576252800000,1446.2052
145.74,146.05,145.54,145.81,"2019-12-13T17:00:00+00:00",1576256400000,1663.6221
145.54,145.96,145.35,145.74,"2019-12-13T18:00:00+00:00",1576260000000,0.14596
145.46,145.72,145.38,145.54,"2019-12-13T19:00:00+00:00",1576263600000,3695.49554
145.37,145.56,144.88,145.46,"2019-12-13T20:00:00+00:00",1576267200000,1649.9495
145.23,145.37,144.99,145.37,"2019-12-13T21:00:00+00:00",1576270800000,0
145.59,145.6,145.23,145.23,"2019-12-13T22:00:00+00:00",1576274400000,0
145.84,145.86,145.59,145.59,"2019-12-13T23:00:00+00:00",1576278000000,0.14575
145.6,145.93,145.53,145.84,"2019-12-14T00:00:00+00:00",1576281600000,4231.57415
